,Account,Yearmonthhour,Post,Treatment,PostTreatment,Avg_Metered_Amount
22131,158131001,20180602,1,1,1,13.184
22132,158131001,20180603,1,1,1,11.776
22133,158131001,20180604,1,1,1,11.008
22134,158131001,20180605,1,1,1,10.304
22135,158131001,20180606,1,1,1,11.2
22136,158131001,20180607,1,1,1,9.216
22137,158131001,20180608,1,1,1,14.016
22138,158131001,20180609,1,1,1,15.04
22139,158131001,20180610,1,1,1,21.44
22140,158131001,20180611,1,1,1,20.288
22141,158131001,20180612,1,1,1,23.232
22142,158131001,20180613,1,1,1,21.376
22143,158131001,20180614,1,1,1,30.4
22144,158131001,20180615,1,1,1,34.112
22145,158131001,20180616,1,1,1,34.88
22146,158131001,20180617,1,1,1,40.384
22147,158131001,20180618,1,1,1,36.544
22148,158131001,20180619,1,1,1,32.64
22149,158131001,20180620,1,1,1,28.544
22150,158131001,20180621,1,1,1,27.264
22151,158131001,20180622,1,1,1,23.552
22152,158131001,20180623,1,1,1,16.192
22153,158131001,20180700,1,1,1,17.28
22154,158131001,20180701,1,1,1,17.472
22155,158131001,20180702,1,1,1,13.824
22156,158131001,20180703,1,1,1,12.608
22157,158131001,20180704,1,1,1,10.816
22158,158131001,20180705,1,1,1,12.16
22159,158131001,20180706,1,1,1,9.024
22160,158131001,20180707,1,1,1,11.2
22161,158131001,20180708,1,1,1,12.928
22162,158131001,20180709,1,1,1,14.848
22163,158131001,20180710,1,1,1,15.232
22164,158131001,20180711,1,1,1,26.24
22165,158131001,20180712,1,1,1,21.632
22166,158131001,20180713,1,1,1,30.656
22167,158131001,20180714,1,1,1,32.96
22168,158131001,20180715,1,1,1,31.296
22169,158131001,20180716,1,1,1,30.208
22170,158131001,20180717,1,1,1,33.856
22171,158131001,20180718,1,1,1,36.416
22172,158131001,20180719,1,1,1,32.512
22173,158131001,20180720,1,1,1,28.992
22174,158131001,20180721,1,1,1,24.256
22175,158131001,20180722,1,1,1,19.456
22176,158131001,20180723,1,1,1,18.176
22177,158131001,20180800,1,1,1,18.176
22178,158131001,20180801,1,1,1,11.136
22179,158131001,20180802,1,1,1,15.36
22180,158131001,20180803,1,1,1,9.664
22181,158131001,20180804,1,1,1,11.136
22182,158131001,20180805,1,1,1,10.496
22183,158131001,20180806,1,1,1,9.792
22184,158131001,20180807,1,1,1,10.496
22185,158131001,20180808,1,1,1,13.44
22186,158131001,20180809,1,1,1,13.824
22187,158131001,20180810,1,1,1,15.744
22188,158131001,20180811,1,1,1,21.632
22189,158131001,20180812,1,1,1,22.848
22190,158131001,20180813,1,1,1,23.68
22191,158131001,20180814,1,1,1,28.736
22192,158131001,20180815,1,1,1,32.448
22193,158131001,20180816,1,1,1,29.632
22194,158131001,20180817,1,1,1,29.824
22195,158131001,20180818,1,1,1,27.2
22196,158131001,20180819,1,1,1,26.048
22197,158131001,20180820,1,1,1,28.8
22198,158131001,20180821,1,1,1,27.2
22199,158131001,20180822,1,1,1,21.504
22200,158131001,20180823,1,1,1,23.168
22201,158131001,20180900,1,1,1,12.032
22202,158131001,20180901,1,1,1,15.552
22203,158131001,20180902,1,1,1,11.392
22204,158131001,20180903,1,1,1,10.368
22205,158131001,20180904,1,1,1,9.984
22206,158131001,20180905,1,1,1,11.968
22207,158131001,20180906,1,1,1,11.328
22208,158131001,20180907,1,1,1,9.216
22209,158131001,20180908,1,1,1,12.864
22210,158131001,20180909,1,1,1,12.672
22211,158131001,20180910,1,1,1,15.04
22212,158131001,20180911,1,1,1,22.976
22213,158131001,20180912,1,1,1,20.928
22214,158131001,20180913,1,1,1,31.36
22215,158131001,20180914,1,1,1,28.928
22216,158131001,20180915,1,1,1,27.968
22217,158131001,20180916,1,1,1,27.84
22218,158131001,20180917,1,1,1,27.456
22219,158131001,20180918,1,1,1,22.72
22220,158131001,20180919,1,1,1,30.016
22221,158131001,20180920,1,1,1,31.104
22222,158131001,20180921,1,1,1,20.224
22223,158131001,20180922,1,1,1,19.968
22224,158131001,20180923,1,1,1,21.248
22225,158131001,20181000,1,1,1,9.344
22226,158131001,20181001,1,1,1,10.496
22227,158131001,20181002,1,1,1,9.088
22228,158131001,20181003,1,1,1,9.344
22229,158131001,20181004,1,1,1,7.744
22230,158131001,20181005,1,1,1,7.68
22231,158131001,20181006,1,1,1,7.616
22232,158131001,20181007,1,1,1,9.408
22233,158131001,20181008,1,1,1,10.176
22234,158131001,20181009,1,1,1,8.768
22235,158131001,20181010,1,1,1,9.536
22236,158131001,20181011,1,1,1,10.56
22237,158131001,20181012,1,1,1,14.144
22238,158131001,20181013,1,1,1,13.056
22239,158131001,20181014,1,1,1,14.72
22240,158131001,20181015,1,1,1,15.424
22241,158131001,20181016,1,1,1,17.024
22242,158131001,20181017,1,1,1,14.976
22243,158131001,20181018,1,1,1,17.792
22244,158131001,20181019,1,1,1,17.792
22245,158131001,20181020,1,1,1,16.768
22246,158131001,20181021,1,1,1,13.952
22247,158131001,20181022,1,1,1,10.496
22248,158131001,20181023,1,1,1,9.728
22249,158131001,20181100,1,1,1,8.896
22250,158131001,20181101,1,1,1,7.296
22251,158131001,20181102,1,1,1,6.208
22252,158131001,20181103,1,1,1,8.256
22253,158131001,20181104,1,1,1,9.344
22254,158131001,20181105,1,1,1,13.376
22255,158131001,20181106,1,1,1,6.784
22256,158131001,20181107,1,1,1,14.528
22257,158131001,20181108,1,1,1,8.256
22258,158131001,20181109,1,1,1,5.888
22259,158131001,20181110,1,1,1,8
22260,158131001,20181111,1,1,1,6.912
22261,158131001,20181112,1,1,1,7.872
22262,158131001,20181113,1,1,1,7.168
22263,158131001,20181114,1,1,1,6.464
22264,158131001,20181115,1,1,1,6.016
22265,158131001,20181116,1,1,1,13.76
22266,158131001,20181117,1,1,1,6.592
22267,158131001,20181118,1,1,1,6.272
22268,158131001,20181119,1,1,1,6.784
22269,158131001,20181120,1,1,1,8.128
22270,158131001,20181121,1,1,1,8.64
22271,158131001,20181122,1,1,1,7.424
22272,158131001,20181123,1,1,1,6.464
22273,158131001,20181200,1,1,1,11.712
22274,158131001,20181201,1,1,1,10.496
22275,158131001,20181202,1,1,1,12.736
22276,158131001,20181203,1,1,1,15.168
22277,158131001,20181204,1,1,1,9.856
22278,158131001,20181205,1,1,1,18.752
22279,158131001,20181206,1,1,1,20.096
22280,158131001,20181207,1,1,1,16.256
22281,158131001,20181208,1,1,1,12.992
22282,158131001,20181209,1,1,1,13.632
22283,158131001,20181210,1,1,1,10.048
22284,158131001,20181211,1,1,1,12.992
22285,158131001,20181212,1,1,1,12.608
22286,158131001,20181213,1,1,1,8
22287,158131001,20181214,1,1,1,11.84
22288,158131001,20181215,1,1,1,7.232
22289,158131001,20181216,1,1,1,7.936
22290,158131001,20181217,1,1,1,8.384
22291,158131001,20181218,1,1,1,7.936
22292,158131001,20181219,1,1,1,12.672
22293,158131001,20181220,1,1,1,11.072
22294,158131001,20181221,1,1,1,8.64
22295,158131001,20181222,1,1,1,10.752
22296,158131001,20181223,1,1,1,11.264
22297,158131001,20190100,1,1,1,11.2
22298,158131001,20190101,1,1,1,14.4
22299,158131001,20190102,1,1,1,15.808
22300,158131001,20190103,1,1,1,20.928
22301,158131001,20190104,1,1,1,23.872
22302,158131001,20190105,1,1,1,19.264
22303,158131001,20190106,1,1,1,23.168
22304,158131001,20190107,1,1,1,21.888
22305,158131001,20190108,1,1,1,20.032
22306,158131001,20190109,1,1,1,13.184
22307,158131001,20190110,1,1,1,16.768
22308,158131001,20190111,1,1,1,16.768
22309,158131001,20190112,1,1,1,15.104
22310,158131001,20190113,1,1,1,12.928
22311,158131001,20190114,1,1,1,10.944
22312,158131001,20190115,1,1,1,10.24
22313,158131001,20190116,1,1,1,10.56
22314,158131001,20190117,1,1,1,10.624
22315,158131001,20190118,1,1,1,9.728
22316,158131001,20190119,1,1,1,14.848
22317,158131001,20190120,1,1,1,14.912
22318,158131001,20190121,1,1,1,12.736
22319,158131001,20190122,1,1,1,9.984
22320,158131001,20190123,1,1,1,11.712
22321,158131001,20190200,1,1,1,5.184
22322,158131001,20190201,1,1,1,7.04
22323,158131001,20190202,1,1,1,6.848
22324,158131001,20190203,1,1,1,5.184
22325,158131001,20190204,1,1,1,7.488
22326,158131001,20190205,1,1,1,7.808
22327,158131001,20190206,1,1,1,5.376
22328,158131001,20190207,1,1,1,7.36
22329,158131001,20190208,1,1,1,8.256
22330,158131001,20190209,1,1,1,5.44
22331,158131001,20190210,1,1,1,5.888
22332,158131001,20190211,1,1,1,6.72
22333,158131001,20190212,1,1,1,7.04
22334,158131001,20190213,1,1,1,5.248
22335,158131001,20190214,1,1,1,5.056
22336,158131001,20190215,1,1,1,4.992
22337,158131001,20190216,1,1,1,4.992
22338,158131001,20190217,1,1,1,4.992
22339,158131001,20190218,1,1,1,5.056
22340,158131001,20190219,1,1,1,4.992
22341,158131001,20190220,1,1,1,5.184
22342,158131001,20190221,1,1,1,5.952
22343,158131001,20190222,1,1,1,6.208
22344,158131001,20190223,1,1,1,5.504
22345,158131001,20190300,1,1,1,7.296
22346,158131001,20190301,1,1,1,10.816
22347,158131001,20190302,1,1,1,7.296
22348,158131001,20190303,1,1,1,10.56
22349,158131001,20190304,1,1,1,12.16
22350,158131001,20190305,1,1,1,15.104
22351,158131001,20190306,1,1,1,13.12
22352,158131001,20190307,1,1,1,13.632
22353,158131001,20190308,1,1,1,10.496
22354,158131001,20190309,1,1,1,14.272
22355,158131001,20190310,1,1,1,10.112
22356,158131001,20190311,1,1,1,11.84
22357,158131001,20190312,1,1,1,8.256
22358,158131001,20190313,1,1,1,9.408
22359,158131001,20190314,1,1,1,10.816
22360,158131001,20190315,1,1,1,7.168
22361,158131001,20190316,1,1,1,9.28
22362,158131001,20190317,1,1,1,12.416
22363,158131001,20190318,1,1,1,14.464
22364,158131001,20190319,1,1,1,11.84
22365,158131001,20190320,1,1,1,6.976
22366,158131001,20190321,1,1,1,8.832
22367,158131001,20190322,1,1,1,7.36
22368,158131001,20190323,1,1,1,8.064
22369,158131001,20190400,1,1,1,5.76
22370,158131001,20190401,1,1,1,8.128
22371,158131001,20190402,1,1,1,6.528
22372,158131001,20190403,1,1,1,6.464
22373,158131001,20190404,1,1,1,6.4
22374,158131001,20190405,1,1,1,6.592
22375,158131001,20190406,1,1,1,7.552
22376,158131001,20190407,1,1,1,9.216
22377,158131001,20190408,1,1,1,7.168
22378,158131001,20190409,1,1,1,7.296
22379,158131001,20190410,1,1,1,8.384
22380,158131001,20190411,1,1,1,9.792
22381,158131001,20190412,1,1,1,7.424
22382,158131001,20190413,1,1,1,6.208
22383,158131001,20190414,1,1,1,6.4
22384,158131001,20190415,1,1,1,6.272
22385,158131001,20190416,1,1,1,6.4
22386,158131001,20190417,1,1,1,7.488
22387,158131001,20190418,1,1,1,8.64
22388,158131001,20190419,1,1,1,8.64
22389,158131001,20190420,1,1,1,13.184
22390,158131001,20190421,1,1,1,8
22391,158131001,20190422,1,1,1,6.592
22392,158131001,20190423,1,1,1,6.336
22393,158131001,20190500,1,1,1,10.176
22394,158131001,20190501,1,1,1,6.976
22395,158131001,20190502,1,1,1,8.32
22396,158131001,20190503,1,1,1,7.36
22397,158131001,20190504,1,1,1,7.36
22398,158131001,20190505,1,1,1,6.592
22399,158131001,20190506,1,1,1,8.128
22400,158131001,20190507,1,1,1,9.536
22401,158131001,20190508,1,1,1,10.688
22402,158131001,20190509,1,1,1,9.472
22403,158131001,20190510,1,1,1,10.112
22404,158131001,20190511,1,1,1,11.264
22405,158131001,20190512,1,1,1,10.176
22406,158131001,20190513,1,1,1,12.224
22407,158131001,20190514,1,1,1,10.56
22408,158131001,20190515,1,1,1,11.072
22409,158131001,20190516,1,1,1,14.208
22410,158131001,20190517,1,1,1,14.272
22411,158131001,20190518,1,1,1,15.296
22412,158131001,20190519,1,1,1,14.848
22413,158131001,20190520,1,1,1,22.72
22414,158131001,20190521,1,1,1,13.824
22415,158131001,20190522,1,1,1,9.792
22416,158131001,20190523,1,1,1,9.728
22417,158131001,20190600,1,1,1,9.024
22418,158131001,20190601,1,1,1,7.808
22419,158131001,20190602,1,1,1,8.64
22420,158131001,20190603,1,1,1,9.472
22421,158131001,20190604,1,1,1,7.168
22422,158131001,20190605,1,1,1,7.232
22423,158131001,20190606,1,1,1,8.384
22424,158131001,20190607,1,1,1,7.936
22425,158131001,20190608,1,1,1,9.088
22426,158131001,20190609,1,1,1,7.808
22427,158131001,20190610,1,1,1,9.984
22428,158131001,20190611,1,1,1,13.824
22429,158131001,20190612,1,1,1,18.752
22430,158131001,20190613,1,1,1,15.424
22431,158131001,20190614,1,1,1,21.504
22432,158131001,20190615,1,1,1,18.816
22433,158131001,20190616,1,1,1,19.456
22434,158131001,20190617,1,1,1,21.248
22435,158131001,20190618,1,1,1,20.16
22436,158131001,20190619,1,1,1,21.12
22437,158131001,20190620,1,1,1,18.752
22438,158131001,20190621,1,1,1,14.208
22439,158131001,20190622,1,1,1,11.52
22440,158131001,20190623,1,1,1,14.208
22441,158131001,20190700,1,1,1,18.752
22442,158131001,20190701,1,1,1,15.104
22443,158131001,20190702,1,1,1,12.032
22444,158131001,20190703,1,1,1,13.952
22445,158131001,20190704,1,1,1,10.944
22446,158131001,20190705,1,1,1,11.584
22447,158131001,20190706,1,1,1,11.84
22448,158131001,20190707,1,1,1,11.584
22449,158131001,20190708,1,1,1,17.6
22450,158131001,20190709,1,1,1,15.488
22451,158131001,20190710,1,1,1,19.776
22452,158131001,20190711,1,1,1,22.208
22453,158131001,20190712,1,1,1,23.808
22454,158131001,20190713,1,1,1,29.376
22455,158131001,20190714,1,1,1,34.176
22456,158131001,20190715,1,1,1,36.032
22457,158131001,20190716,1,1,1,36.288
22458,158131001,20190717,1,1,1,33.344
22459,158131001,20190718,1,1,1,34.56
22460,158131001,20190719,1,1,1,28.672
22461,158131001,20190720,1,1,1,31.616
22462,158131001,20190721,1,1,1,26.368
22463,158131001,20190722,1,1,1,21.888
22464,158131001,20190723,1,1,1,17.472
22465,158211003,20170700,0,1,0,53.376
22466,158211003,20170701,0,1,0,42.816
22467,158211003,20170702,0,1,0,38.08
22468,158211003,20170703,0,1,0,35.008
22469,158211003,20170704,0,1,0,32.256
22470,158211003,20170705,0,1,0,29.632
22471,158211003,20170706,0,1,0,32.64
22472,158211003,20170707,0,1,0,33.088
22473,158211003,20170708,0,1,0,50.496
22474,158211003,20170709,0,1,0,59.584
22475,158211003,20170710,0,1,0,75.84
22476,158211003,20170711,0,1,0,77.888
22477,158211003,20170712,0,1,0,93.312
22478,158211003,20170713,0,1,0,105.216
22479,158211003,20170714,0,1,0,108.8
22480,158211003,20170715,0,1,0,112
22481,158211003,20170716,0,1,0,106.816
22482,158211003,20170717,0,1,0,110.976
22483,158211003,20170718,0,1,0,104.448
22484,158211003,20170719,0,1,0,88.384
22485,158211003,20170720,0,1,0,91.456
22486,158211003,20170721,0,1,0,113.216
22487,158211003,20170722,0,1,0,95.36
22488,158211003,20170723,0,1,0,86.656
22489,158211003,20170800,0,1,0,47.808
22490,158211003,20170801,0,1,0,40.192
22491,158211003,20170802,0,1,0,42.688
22492,158211003,20170803,0,1,0,36.544
22493,158211003,20170804,0,1,0,36.864
22494,158211003,20170805,0,1,0,33.6
22495,158211003,20170806,0,1,0,41.024
22496,158211003,20170807,0,1,0,43.904
22497,158211003,20170808,0,1,0,34.688
22498,158211003,20170809,0,1,0,46.784
22499,158211003,20170810,0,1,0,69.952
22500,158211003,20170811,0,1,0,89.856
22501,158211003,20170812,0,1,0,114.304
22502,158211003,20170813,0,1,0,119.552
22503,158211003,20170814,0,1,0,133.12
22504,158211003,20170815,0,1,0,125.952
22505,158211003,20170816,0,1,0,135.936
22506,158211003,20170817,0,1,0,125.696
22507,158211003,20170818,0,1,0,109.312
22508,158211003,20170819,0,1,0,97.408
22509,158211003,20170820,0,1,0,101.184
22510,158211003,20170821,0,1,0,124.8
22511,158211003,20170822,0,1,0,109.056
22512,158211003,20170823,0,1,0,81.088
22513,158211003,20170900,0,1,0,33.6
22514,158211003,20170901,0,1,0,25.28
22515,158211003,20170902,0,1,0,24.576
22516,158211003,20170903,0,1,0,20.736
22517,158211003,20170904,0,1,0,21.12
22518,158211003,20170905,0,1,0,21.184
22519,158211003,20170906,0,1,0,26.88
22520,158211003,20170907,0,1,0,25.216
22521,158211003,20170908,0,1,0,27.712
22522,158211003,20170909,0,1,0,28.224
22523,158211003,20170910,0,1,0,39.552
22524,158211003,20170911,0,1,0,58.24
22525,158211003,20170912,0,1,0,102.528
22526,158211003,20170913,0,1,0,125.44
22527,158211003,20170914,0,1,0,128.704
22528,158211003,20170915,0,1,0,125.888
22529,158211003,20170916,0,1,0,116.992
22530,158211003,20170917,0,1,0,109.632
22531,158211003,20170918,0,1,0,91.392
22532,158211003,20170919,0,1,0,81.408
22533,158211003,20170920,0,1,0,92.032
22534,158211003,20170921,0,1,0,100.096
22535,158211003,20170922,0,1,0,82.496
22536,158211003,20170923,0,1,0,68.416
22537,158211003,20171000,0,1,0,49.216
22538,158211003,20171001,0,1,0,26.944
22539,158211003,20171002,0,1,0,24.128
22540,158211003,20171003,0,1,0,26.496
22541,158211003,20171004,0,1,0,25.152
22542,158211003,20171005,0,1,0,23.488
22543,158211003,20171006,0,1,0,28.544
22544,158211003,20171007,0,1,0,36.416
22545,158211003,20171008,0,1,0,33.984
22546,158211003,20171009,0,1,0,32.448
22547,158211003,20171010,0,1,0,39.936
22548,158211003,20171011,0,1,0,38.784
22549,158211003,20171012,0,1,0,67.136
22550,158211003,20171013,0,1,0,65.6
22551,158211003,20171014,0,1,0,82.624
22552,158211003,20171015,0,1,0,86.592
22553,158211003,20171016,0,1,0,89.6
22554,158211003,20171017,0,1,0,83.712
22555,158211003,20171018,0,1,0,65.728
22556,158211003,20171019,0,1,0,83.776
22557,158211003,20171020,0,1,0,85.632
22558,158211003,20171021,0,1,0,79.04
22559,158211003,20171022,0,1,0,70.464
22560,158211003,20171023,0,1,0,82.368
22561,158211003,20171200,1,1,1,69.952
22562,158211003,20171201,1,1,1,51.968
22563,158211003,20171202,1,1,1,46.464
22564,158211003,20171203,1,1,1,44.864
22565,158211003,20171204,1,1,1,49.152
22566,158211003,20171205,1,1,1,49.92
22567,158211003,20171206,1,1,1,65.024
22568,158211003,20171207,1,1,1,66.816
22569,158211003,20171208,1,1,1,61.632
22570,158211003,20171209,1,1,1,61.504
22571,158211003,20171210,1,1,1,68.608
22572,158211003,20171211,1,1,1,63.296
22573,158211003,20171212,1,1,1,60.544
22574,158211003,20171213,1,1,1,50.944
22575,158211003,20171214,1,1,1,37.888
22576,158211003,20171215,1,1,1,44.544
22577,158211003,20171216,1,1,1,48.512
22578,158211003,20171217,1,1,1,66.944
22579,158211003,20171218,1,1,1,64.064
22580,158211003,20171219,1,1,1,71.616
22581,158211003,20171220,1,1,1,94.976
22582,158211003,20171221,1,1,1,98.752
22583,158211003,20171222,1,1,1,92.864
22584,158211003,20171223,1,1,1,98.816
22585,158211003,20180100,1,1,1,125.888
22586,158211003,20180101,1,1,1,106.496
22587,158211003,20180102,1,1,1,120.128
22588,158211003,20180103,1,1,1,100.928
22589,158211003,20180104,1,1,1,103.232
22590,158211003,20180105,1,1,1,111.36
22591,158211003,20180106,1,1,1,110.016
22592,158211003,20180107,1,1,1,107.328
22593,158211003,20180108,1,1,1,91.392
22594,158211003,20180109,1,1,1,67.712
22595,158211003,20180110,1,1,1,67.328
22596,158211003,20180111,1,1,1,55.232
22597,158211003,20180112,1,1,1,53.696
22598,158211003,20180113,1,1,1,38.976
22599,158211003,20180114,1,1,1,43.904
22600,158211003,20180115,1,1,1,40.96
22601,158211003,20180116,1,1,1,42.176
22602,158211003,20180117,1,1,1,86.848
22603,158211003,20180118,1,1,1,107.136
22604,158211003,20180119,1,1,1,113.6
22605,158211003,20180120,1,1,1,129.664
22606,158211003,20180121,1,1,1,122.176
22607,158211003,20180122,1,1,1,129.088
22608,158211003,20180123,1,1,1,130.88
22609,158211003,20180200,1,1,1,39.552
22610,158211003,20180201,1,1,1,30.144
22611,158211003,20180202,1,1,1,30.272
22612,158211003,20180203,1,1,1,25.664
22613,158211003,20180204,1,1,1,26.496
22614,158211003,20180205,1,1,1,26.176
22615,158211003,20180206,1,1,1,31.232
22616,158211003,20180207,1,1,1,26.688
22617,158211003,20180208,1,1,1,47.68
22618,158211003,20180209,1,1,1,32.768
22619,158211003,20180210,1,1,1,42.24
22620,158211003,20180211,1,1,1,39.552
22621,158211003,20180212,1,1,1,45.056
22622,158211003,20180213,1,1,1,37.184
22623,158211003,20180214,1,1,1,33.472
22624,158211003,20180215,1,1,1,27.072
22625,158211003,20180216,1,1,1,32.064
22626,158211003,20180217,1,1,1,48.32
22627,158211003,20180218,1,1,1,52.992
22628,158211003,20180219,1,1,1,59.456
22629,158211003,20180220,1,1,1,91.328
22630,158211003,20180221,1,1,1,66.944
22631,158211003,20180222,1,1,1,73.088
22632,158211003,20180223,1,1,1,78.08
22633,158211003,20180300,1,1,1,46.08
22634,158211003,20180301,1,1,1,38.016
22635,158211003,20180302,1,1,1,38.144
22636,158211003,20180303,1,1,1,38.912
22637,158211003,20180304,1,1,1,39.616
22638,158211003,20180305,1,1,1,48.448
22639,158211003,20180306,1,1,1,73.92
22640,158211003,20180307,1,1,1,60.672
22641,158211003,20180308,1,1,1,49.152
22642,158211003,20180309,1,1,1,43.328
22643,158211003,20180310,1,1,1,42.816
22644,158211003,20180311,1,1,1,43.712
22645,158211003,20180312,1,1,1,54.912
22646,158211003,20180313,1,1,1,42.24
22647,158211003,20180314,1,1,1,50.88
22648,158211003,20180315,1,1,1,44.48
22649,158211003,20180316,1,1,1,52.288
22650,158211003,20180317,1,1,1,47.552
22651,158211003,20180318,1,1,1,55.552
22652,158211003,20180319,1,1,1,55.104
22653,158211003,20180320,1,1,1,85.056
22654,158211003,20180321,1,1,1,76.992
22655,158211003,20180322,1,1,1,98.176
22656,158211003,20180323,1,1,1,65.856
22657,158211003,20180400,1,1,1,51.84
22658,158211003,20180401,1,1,1,34.56
22659,158211003,20180402,1,1,1,31.68
22660,158211003,20180403,1,1,1,28.544
22661,158211003,20180404,1,1,1,29.696
22662,158211003,20180405,1,1,1,33.728
22663,158211003,20180406,1,1,1,54.272
22664,158211003,20180407,1,1,1,64.256
22665,158211003,20180408,1,1,1,48.832
22666,158211003,20180409,1,1,1,45.632
22667,158211003,20180410,1,1,1,33.856
22668,158211003,20180411,1,1,1,30.592
22669,158211003,20180412,1,1,1,45.632
22670,158211003,20180413,1,1,1,39.616
22671,158211003,20180414,1,1,1,55.04
22672,158211003,20180415,1,1,1,61.248
22673,158211003,20180416,1,1,1,75.008
22674,158211003,20180417,1,1,1,68.48
22675,158211003,20180418,1,1,1,55.296
22676,158211003,20180419,1,1,1,68.8
22677,158211003,20180420,1,1,1,87.744
22678,158211003,20180421,1,1,1,98.752
22679,158211003,20180422,1,1,1,86.848
22680,158211003,20180423,1,1,1,80.256
22681,158211003,20180500,1,1,1,47.296
22682,158211003,20180501,1,1,1,33.408
22683,158211003,20180502,1,1,1,26.432
22684,158211003,20180503,1,1,1,23.104
22685,158211003,20180504,1,1,1,23.168
22686,158211003,20180505,1,1,1,19.584
22687,158211003,20180506,1,1,1,26.368
22688,158211003,20180507,1,1,1,35.456
22689,158211003,20180508,1,1,1,35.84
22690,158211003,20180509,1,1,1,41.088
22691,158211003,20180510,1,1,1,48.384
22692,158211003,20180511,1,1,1,87.168
22693,158211003,20180512,1,1,1,114.432
22694,158211003,20180513,1,1,1,113.472
22695,158211003,20180514,1,1,1,109.12
22696,158211003,20180515,1,1,1,70.528
22697,158211003,20180516,1,1,1,106.176
22698,158211003,20180517,1,1,1,98.88
22699,158211003,20180518,1,1,1,75.008
22700,158211003,20180519,1,1,1,73.472
22701,158211003,20180520,1,1,1,88.512
22702,158211003,20180521,1,1,1,106.496
22703,158211003,20180522,1,1,1,91.072
22704,158211003,20180523,1,1,1,79.936
22705,158211003,20180600,1,1,1,47.936
22706,158211003,20180601,1,1,1,35.392
22707,158211003,20180602,1,1,1,35.392
22708,158211003,20180603,1,1,1,32.384
22709,158211003,20180604,1,1,1,28.928
22710,158211003,20180605,1,1,1,24.832
22711,158211003,20180606,1,1,1,29.312
22712,158211003,20180607,1,1,1,31.36
22713,158211003,20180608,1,1,1,54.784
22714,158211003,20180609,1,1,1,65.92
22715,158211003,20180610,1,1,1,81.664
22716,158211003,20180611,1,1,1,90.048
22717,158211003,20180612,1,1,1,109.696
22718,158211003,20180613,1,1,1,124.416
22719,158211003,20180614,1,1,1,127.744
22720,158211003,20180615,1,1,1,100.8
22721,158211003,20180616,1,1,1,111.552
22722,158211003,20180617,1,1,1,117.248
22723,158211003,20180618,1,1,1,86.08
22724,158211003,20180619,1,1,1,70.336
22725,158211003,20180620,1,1,1,77.504
22726,158211003,20180621,1,1,1,114.624
22727,158211003,20180622,1,1,1,93.696
22728,158211003,20180623,1,1,1,82.816
22729,158211003,20180700,1,1,1,58.944
22730,158211003,20180701,1,1,1,44.928
22731,158211003,20180702,1,1,1,36.224
22732,158211003,20180703,1,1,1,26.88
22733,158211003,20180704,1,1,1,35.264
22734,158211003,20180705,1,1,1,31.104
22735,158211003,20180706,1,1,1,32.96
22736,158211003,20180707,1,1,1,41.792
22737,158211003,20180708,1,1,1,60.928
22738,158211003,20180709,1,1,1,62.4
22739,158211003,20180710,1,1,1,91.968
22740,158211003,20180711,1,1,1,108.096
22741,158211003,20180712,1,1,1,122.112
22742,158211003,20180713,1,1,1,134.464
22743,158211003,20180714,1,1,1,140.544
22744,158211003,20180715,1,1,1,129.856
22745,158211003,20180716,1,1,1,130.624
22746,158211003,20180717,1,1,1,130.176
22747,158211003,20180718,1,1,1,115.968
22748,158211003,20180719,1,1,1,87.872
22749,158211003,20180720,1,1,1,86.912
22750,158211003,20180721,1,1,1,127.296
22751,158211003,20180722,1,1,1,103.616
22752,158211003,20180723,1,1,1,99.648
22753,158211003,20180800,1,1,1,36.096
22754,158211003,20180801,1,1,1,33.024
22755,158211003,20180802,1,1,1,35.328
22756,158211003,20180803,1,1,1,24.256
22757,158211003,20180804,1,1,1,32.064
22758,158211003,20180805,1,1,1,23.04
22759,158211003,20180806,1,1,1,50.496
22760,158211003,20180807,1,1,1,37.056
22761,158211003,20180808,1,1,1,34.752
22762,158211003,20180809,1,1,1,44.48
22763,158211003,20180810,1,1,1,66.176
22764,158211003,20180811,1,1,1,68.224
22765,158211003,20180812,1,1,1,89.408
22766,158211003,20180813,1,1,1,108.224
22767,158211003,20180814,1,1,1,108.416
22768,158211003,20180815,1,1,1,94.656
22769,158211003,20180816,1,1,1,110.016
22770,158211003,20180817,1,1,1,111.36
22771,158211003,20180818,1,1,1,92.672
22772,158211003,20180819,1,1,1,87.872
22773,158211003,20180820,1,1,1,104.64
22774,158211003,20180821,1,1,1,112.448
22775,158211003,20180822,1,1,1,90.944
22776,158211003,20180823,1,1,1,77.312
22777,158211003,20180900,1,1,1,48.896
22778,158211003,20180901,1,1,1,30.72
22779,158211003,20180902,1,1,1,28.672
22780,158211003,20180903,1,1,1,27.136
22781,158211003,20180904,1,1,1,28.288
22782,158211003,20180905,1,1,1,30.848
22783,158211003,20180906,1,1,1,46.08
22784,158211003,20180907,1,1,1,25.984
22785,158211003,20180908,1,1,1,36.736
22786,158211003,20180909,1,1,1,38.912
22787,158211003,20180910,1,1,1,48.576
22788,158211003,20180911,1,1,1,55.616
22789,158211003,20180912,1,1,1,90.624
22790,158211003,20180913,1,1,1,97.408
22791,158211003,20180914,1,1,1,94.464
22792,158211003,20180915,1,1,1,104
22793,158211003,20180916,1,1,1,106.112
22794,158211003,20180917,1,1,1,97.92
22795,158211003,20180918,1,1,1,82.304
